competicao;ano;posicao;n_clubes;nome;pts;j;v;e;d;gp;gc;sg;fonte_url
serie_a;2014;6;20;Fluminense;61;38;17;10;11;61;42;+19;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2014
serie_a;2014;7;20;Grêmio;61;38;17;10;11;36;24;+12;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2014
serie_a;2014;8;20;Atlético Paranaense;54;38;15;9;14;43;42;+1;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2014
serie_a;2014;9;20;Santos;53;38;15;8;15;42;35;+7;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2014
serie_a;2014;10;20;Flamengo;52;38;14;10;14;46;47;-1;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2014
serie_a;2014;11;20;Sport;52;38;14;10;14;36;46;-10;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2014
serie_a;2014;12;20;Goiás;47;38;13;8;17;38;40;-2;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2014
serie_a;2014;13;20;Figueirense;47;38;13;8;17;37;47;-10;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2014
serie_a;2014;14;20;Coritiba;47;38;12;11;15;42;45;-3;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2014
serie_a;2014;15;20;Chapecoense;43;38;11;10;17;39;44;-5;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2014
serie_a;2014;16;20;Palmeiras;40;38;11;7;20;34;59;-25;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2014
serie_a;2014;17;20;Vitória;38;38;10;8;20;37;54;-17;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2014
serie_a;2014;18;20;Bahia;37;38;9;10;19;31;43;-12;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2014
serie_a;2014;19;20;Botafogo;34;38;9;7;22;31;48;-17;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2014
serie_a;2014;20;20;Criciúma;32;38;7;11;20;28;56;-28;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2014
serie_a;2015;1;20;Corinthians;81;38;24;;5;71;31;+40;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2015
serie_a;2015;2;20;Atlético Mineiro;69;38;21;;11;65;47;+18;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2015
serie_a;2015;3;20;Grêmio;68;38;20;;10;52;32;+20;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2015
serie_a;2015;4;20;São Paulo;62;38;18;;12;53;47;+6;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2015
serie_a;2015;5;20;Internacional;60;38;17;;12;39;38;+1;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2015
serie_a;2015;6;20;Sport;59;38;15;;9;53;38;+15;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2015
serie_a;2015;7;20;Santos;58;38;16;;12;59;41;+18;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2015
serie_a;2015;8;20;Cruzeiro;55;38;15;;13;44;35;+9;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2015
serie_a;2015;9;20;Palmeiras;53;38;15;;15;60;51;+9;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2015
serie_a;2015;10;20;Atlético Paranaense;51;38;14;;15;43;48;-5;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2015
serie_a;2015;11;20;Ponte Preta;51;38;13;;13;41;40;+1;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2015
serie_a;2015;12;20;Flamengo;49;38;15;;19;45;53;-8;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2015
serie_a;2015;13;20;Fluminense;47;38;14;;19;40;49;-9;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2015
serie_a;2015;14;20;Chapecoense;47;38;12;;15;34;44;-10;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2015
serie_a;2015;15;20;Coritiba;44;38;11;;16;31;42;-11;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2015
serie_a;2015;16;20;Figueirense;43;38;11;;17;36;50;-14;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2015
serie_a;2015;17;20;Avaí;42;38;11;;18;38;60;-22;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2015
serie_a;2015;18;20;Vasco da Gama;41;38;10;;17;28;54;-26;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2015
serie_a;2015;19;20;Goiás;38;38;10;;20;39;49;-10;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2015
serie_a;2015;20;20;Joinville;31;38;7;;21;26;48;-22;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2015
serie_a;2016;1;20;Palmeiras;80;38;24;8;6;62;32;+30;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2016
serie_a;2016;2;20;Santos;71;38;22;5;11;59;35;+24;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2016
serie_a;2016;3;20;Flamengo;71;38;20;11;7;52;35;+17;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2016
serie_a;2016;4;20;Atlético Mineiro;62;38;17;11;10;61;53;+8;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2016
serie_a;2016;5;20;Botafogo;59;38;17;8;13;43;39;+4;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2016
serie_a;2016;6;20;Atlético Paranaense;57;38;17;6;15;38;32;+6;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2016
serie_a;2016;7;20;Corinthians;55;38;15;10;13;48;42;+6;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2016
serie_a;2016;8;20;Ponte Preta;53;38;15;8;15;48;52;-4;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2016
serie_a;2016;9;20;Grêmio;53;38;14;11;13;41;44;-3;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2016
serie_a;2016;10;20;São Paulo;52;38;14;10;14;44;36;+8;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2016
serie_a;2016;11;20;Chapecoense;52;38;13;13;12;49;56;-7;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2016
serie_a;2016;12;20;Cruzeiro;51;38;14;9;15;48;49;-1;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2016
serie_a;2016;13;20;Fluminense;50;38;13;11;14;45;45;0;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2016
serie_a;2016;14;20;Sport;47;38;13;8;17;49;55;-6;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2016
serie_a;2016;15;20;Coritiba;46;38;11;13;14;41;42;-1;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2016
serie_a;2016;16;20;Vitória;45;38;12;9;17;51;53;-2;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2016
serie_a;2016;17;20;Internacional;43;38;11;10;17;35;41;-6;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2016
serie_a;2016;18;20;Figueirense;37;38;8;13;17;30;50;-20;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2016
serie_a;2016;19;20;Santa Cruz;28;38;8;7;23;45;69;-24;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2016
serie_a;2016;20;20;América Mineiro;28;38;7;7;24;23;58;-35;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2016
serie_a;2017;1;20;Corinthians;72;38;21;9;8;50;30;+20;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2017
serie_a;2017;2;20;Palmeiras;63;38;19;6;13;61;45;+16;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2017
serie_a;2017;3;20;Santos;63;38;17;12;9;42;32;+10;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2017
serie_a;2017;4;20;Grêmio;62;38;18;8;12;55;36;+19;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2017
serie_a;2017;5;20;Cruzeiro;57;38;15;12;11;47;39;+8;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2017
serie_a;2017;6;20;Flamengo;56;38;15;11;12;49;38;+11;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2017
serie_a;2017;7;20;Vasco da Gama;56;38;15;11;12;40;47;-7;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2017
serie_a;2017;8;20;Chapecoense;54;38;15;9;14;47;49;-2;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2017
serie_a;2017;9;20;Atlético Mineiro;54;38;14;12;12;52;49;+3;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2017
serie_a;2017;10;20;Botafogo;53;38;14;11;13;45;42;+3;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2017
serie_a;2017;11;20;Atlético Paranaense;51;38;14;9;15;45;43;+2;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2017
serie_a;2017;12;20;Bahia;50;38;13;11;14;50;48;+2;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2017
serie_a;2017;13;20;São Paulo;50;38;13;11;14;48;49;-1;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2017
serie_a;2017;14;20;Fluminense;47;38;11;14;13;50;53;-3;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2017
serie_a;2017;15;20;Sport;45;38;12;9;17;46;58;-12;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2017
serie_a;2017;16;20;Vitória;43;38;11;10;17;50;58;-8;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2017
serie_a;2017;17;20;Coritiba;43;38;11;10;17;42;51;-9;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2017
serie_a;2017;18;20;Avaí;43;38;10;13;15;29;48;-19;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2017
serie_a;2017;19;20;Ponte Preta;39;38;10;9;19;37;52;-15;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2017
serie_a;2017;20;20;Atlético Goianiense;36;38;9;9;20;38;56;-18;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2017
serie_a;2018;1;20;Palmeiras;80;38;23;11;4;64;26;+38;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2018
serie_a;2018;2;20;Flamengo;72;38;21;9;8;59;29;+30;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2018
serie_a;2018;3;20;Internacional;69;38;19;12;7;51;29;+22;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2018
serie_a;2018;4;20;Grêmio;66;38;18;12;8;48;27;+21;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2018
serie_a;2018;5;20;São Paulo;63;38;16;15;7;46;34;+12;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2018
serie_a;2018;6;20;Atlético Mineiro;59;38;17;8;13;56;43;+13;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2018
serie_a;2018;7;20;Atlético Paranaense;57;38;16;9;13;54;37;+17;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2018
serie_a;2018;8;20;Cruzeiro;53;38;14;11;13;34;34;0;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2018
serie_a;2018;9;20;Botafogo;51;38;13;12;13;38;46;-8;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2018
serie_a;2018;10;20;Santos;50;38;13;11;14;46;40;+6;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2018
serie_a;2018;11;20;Bahia;48;38;12;12;14;39;41;-2;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2018
serie_a;2018;12;20;Fluminense;45;38;12;9;17;32;46;-14;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2018
serie_a;2018;13;20;Corinthians;44;38;11;11;16;34;35;-1;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2018
serie_a;2018;14;20;Chapecoense;44;38;11;11;16;34;50;-16;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2018
serie_a;2018;15;20;Ceará;44;38;10;14;14;32;38;-6;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2018
serie_a;2018;16;20;Vasco da Gama;43;38;10;13;15;41;48;-7;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2018
serie_a;2018;17;20;América Mineiro;40;38;10;10;18;30;47;-17;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2018
serie_a;2018;18;20;Sport;39;38;11;9;18;35;57;-22;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2018
serie_a;2018;19;20;Vitória;37;38;9;10;19;36;63;-27;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2018
serie_a;2018;20;20;Paraná;23;38;4;11;23;18;57;-39;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2018
serie_a;2019;1;20;Flamengo;90;38;28;;4;86;37;+49;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2019
serie_a;2019;2;20;Santos;74;38;22;;8;60;33;+27;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2019
serie_a;2019;3;20;Palmeiras;74;38;21;;6;61;32;+29;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2019
serie_a;2019;4;20;Grêmio;65;38;19;;11;64;39;+25;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2019
serie_a;2019;5;20;Athletico Paranaense;64;38;18;;10;51;32;+19;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2019
serie_a;2019;6;20;São Paulo;63;38;17;;9;39;30;+9;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2019
serie_a;2019;7;20;Internacional;57;38;16;;13;44;39;+5;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2019
serie_a;2019;8;20;Corinthians;56;38;14;;10;42;34;+8;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2019
serie_a;2019;9;20;Fortaleza;53;38;15;;15;50;49;+1;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2019
serie_a;2019;10;20;Goiás;52;38;15;;16;46;64;-18;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2019
serie_a;2019;11;20;Bahia;49;38;12;;13;44;43;+1;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2019
serie_a;2019;12;20;Vasco da Gama;49;38;12;;13;39;45;-6;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2019
serie_a;2019;13;20;Atlético Mineiro;48;38;13;;16;45;49;-4;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2019
serie_a;2019;14;20;Fluminense;46;38;12;;16;38;46;-8;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2019
serie_a;2019;15;20;Botafogo;43;38;13;;21;31;45;-14;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2019
serie_a;2019;16;20;Ceará;39;38;10;;19;36;41;-5;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2019
serie_a;2019;17;20;Cruzeiro;36;38;7;;16;27;46;-19;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2019
serie_a;2019;18;20;CSA;32;38;8;;22;24;58;-34;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2019
serie_a;2019;19;20;Chapecoense;32;38;7;;20;31;52;-21;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2019
serie_a;2019;20;20;Avaí;20;38;3;;24;18;62;-44;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2019
serie_a;2020;1;20;Flamengo;71;38;21;;9;68;48;+20;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2020
serie_a;2020;2;20;Internacional;70;38;20;;8;61;35;+26;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2020
serie_a;2020;3;20;Atlético Mineiro;68;38;20;;10;64;45;+19;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2020
serie_a;2020;4;20;São Paulo;66;38;18;;8;59;41;+18;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2020
serie_a;2020;5;20;Fluminense;64;38;18;;10;55;42;+13;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2020
serie_a;2020;6;20;Grêmio;59;38;14;;7;53;40;+13;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2020
serie_a;2020;7;20;Palmeiras;58;38;15;;10;51;37;+14;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2020
serie_a;2020;8;20;Santos;54;38;14;;12;52;51;+1;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2020
serie_a;2020;9;20;Athletico Paranaense;53;38;15;;15;38;36;+2;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2020
serie_a;2020;10;20;Red Bull Bragantino;53;38;13;;11;50;40;+10;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2020
serie_a;2020;11;20;Ceará;52;38;14;;14;54;51;+3;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2020
serie_a;2020;12;20;Corinthians;51;38;13;;13;45;45;0;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2020
serie_a;2020;13;20;Atlético Goianiense;50;38;12;;12;40;45;-5;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2020
serie_a;2020;14;20;Bahia;44;38;12;;18;48;59;-11;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2020
serie_a;2020;15;20;Sport;42;38;12;;20;31;50;-19;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2020
serie_a;2020;16;20;Fortaleza;41;38;10;;17;34;44;-10;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2020
serie_a;2020;17;20;Vasco da Gama;41;38;10;;17;37;56;-19;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2020
serie_a;2020;18;20;Goiás;37;38;9;;19;41;63;-22;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2020
serie_a;2020;19;20;Coritiba;31;38;7;;21;31;54;-23;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2020
serie_a;2020;20;20;Botafogo;27;38;5;;21;32;62;-30;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2020
serie_a;2021;1;20;Atlético Mineiro;84;38;26;;6;67;34;+33;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2021
serie_a;2021;2;20;Flamengo;71;38;21;;9;69;36;+33;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2021
serie_a;2021;3;20;Palmeiras;66;38;20;;12;58;43;+15;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2021
serie_a;2021;4;20;Fortaleza;58;38;17;;14;44;45;-1;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2021
serie_a;2021;5;20;Corinthians;57;38;15;;11;40;36;+4;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2021
serie_a;2021;6;20;Red Bull Bragantino;56;38;14;;10;55;46;+9;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2021
serie_a;2021;7;20;Fluminense;54;38;15;;14;38;38;0;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2021
serie_a;2021;8;20;América Mineiro;53;38;13;;11;41;37;+4;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2021
serie_a;2021;9;20;Atlético Goianiense;53;38;13;;11;33;36;-3;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2021
serie_a;2021;10;20;Santos;50;38;12;;12;35;40;-5;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2021
serie_a;2021;11;20;Ceará;50;38;11;;10;39;38;+1;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2021
serie_a;2021;12;20;Internacional;48;38;12;;14;44;42;+2;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2021
serie_a;2021;13;20;São Paulo;48;38;11;;12;31;39;-8;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2021
serie_a;2021;14;20;Athletico Paranaense;47;38;13;;17;41;45;-4;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2021
serie_a;2021;15;20;Cuiabá;47;38;10;;11;34;37;-3;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2021
serie_a;2021;16;20;Juventude;46;38;11;;14;36;44;-8;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2021
serie_a;2021;17;20;Grêmio;43;38;12;;19;44;51;-7;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2021
serie_a;2021;18;20;Bahia;43;38;11;;17;42;51;-9;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2021
serie_a;2021;19;20;Sport;38;38;9;;18;24;37;-13;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2021
serie_a;2021;20;20;Chapecoense;15;38;1;;25;27;67;-40;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2021
serie_a;2022;1;20;Palmeiras;81;38;23;;3;66;27;+39;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2022
serie_a;2022;2;20;Internacional;73;38;20;;5;58;31;+27;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2022
serie_a;2022;3;20;Fluminense;70;38;21;;10;63;41;+22;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2022
serie_a;2022;4;20;Corinthians;65;38;18;;9;44;36;+8;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2022
serie_a;2022;5;20;Flamengo;62;38;18;;12;60;39;+21;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2022
serie_a;2022;6;20;Athletico Paranaense;58;38;16;;12;48;48;0;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2022
serie_a;2022;7;20;Atlético Mineiro;58;38;15;;10;45;37;+8;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2022
serie_a;2022;8;20;Fortaleza;55;38;15;;13;46;39;+7;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2022
serie_a;2022;9;20;São Paulo;54;38;13;;10;55;42;+13;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2022
serie_a;2022;10;20;América Mineiro;53;38;15;;15;40;40;0;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2022
serie_a;2022;11;20;Botafogo;53;38;15;;15;41;43;-2;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2022
serie_a;2022;12;20;Santos;47;38;12;;15;44;41;+3;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2022
serie_a;2022;13;20;Goiás;46;38;11;;14;40;53;-13;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2022
serie_a;2022;14;20;Red Bull Bragantino;44;38;11;;16;49;59;-10;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2022
serie_a;2022;15;20;Coritiba;42;38;12;;20;39;60;-21;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2022
serie_a;2022;16;20;Cuiabá;41;38;10;;17;31;42;-11;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2022
serie_a;2022;17;20;Ceará;37;38;7;;15;34;41;-7;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2022
serie_a;2022;18;20;Atlético Goianiense;36;38;8;;18;39;57;-18;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2022
serie_a;2022;19;20;Avaí;35;38;9;;21;34;60;-26;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2022
serie_a;2022;20;20;Juventude;22;38;3;;22;29;69;-40;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2022
serie_a;2023;1;20;Palmeiras;70;38;20;;8;64;33;+31;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2023
serie_a;2023;2;20;Grêmio;68;38;21;;12;63;56;+7;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2023
serie_a;2023;3;20;Atlético Mineiro;66;38;19;;10;52;32;+20;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2023
serie_a;2023;4;20;Flamengo;66;38;19;;10;56;42;+14;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2023
serie_a;2023;5;20;Botafogo;64;38;18;;10;58;37;+21;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2023
serie_a;2023;6;20;Red Bull Bragantino;62;38;17;;10;49;35;+14;https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2023
